book_id,title,avg_rating,pages,genres,url
18806240.0,Bone Gap,3.80,373,"Fantasy, Magical Realism, Mystery",https://www.goodreads.com/book/show/18806240.0
349473.0,Blaze,3.77,285,"Mystery, Horror, Fiction",https://www.goodreads.com/book/show/349473.0
8601666.0,Blessed,3.94,480,"Fantasy, Romance, Paranormal",https://www.goodreads.com/book/show/8601666.0
588723.0,Beyond the Chocolate War,3.61,288,"Banned Books, Realistic Fiction, Classics",https://www.goodreads.com/book/show/588723.0
7940591.0,Blockade Billy,3.48,112,"Baseball, Horror, Fiction",https://www.goodreads.com/book/show/7940591.0
43330704.0,Summary & Study Guide Born At Midnight by C. C. Hunter,0.00,40,,https://www.goodreads.com/book/show/43330704.0
55276659.0,Both Can Be True,4.03,368,"Middle Grade, Young Adult, LGBT",https://www.goodreads.com/book/show/55276659.0
49151016.0,Body Talk: 37 Voices Explore Our Radical Anatomy,4.03,256,"Essays, Mental Health, Feminism",https://www.goodreads.com/book/show/49151016.0
156758105.0,[(Boy Toy )] [Author: Barry Lyga] [Jan-2009],0.00,N/A,,https://www.goodreads.com/book/show/156758105.0
589817.0,Boy Girl Boy: A Wry and Insightful YA Novel of LGBTQ Teens and Self-Discovery,3.07,180,"Banned Books, LGBT, Romance",https://www.goodreads.com/book/show/589817.0
42202041.0,Brave Face: A Memoir,4.41,368,"LGBT, Biography, Mental Health",https://www.goodreads.com/book/show/42202041.0
35540804.0,Blood Water Paint,4.15,298,"Art, Fiction, Historical",https://www.goodreads.com/book/show/35540804.0
167923004.0,"P.C.Cast & Kristien Cast Three Book Set; Burned, Awakened, Hunted. 3 House of Night Novels",4.43,N/A,,https://www.goodreads.com/book/show/167923004.0
34506937.0,Brazen: Rebel Ladies Who Rocked the World,4.51,296,"Graphic Novels, Biography, Comics",https://www.goodreads.com/book/show/34506937.0
37924244.0,Call Me By Your Name: by Andre Aciman | Conversation Starters,3.40,59,,https://www.goodreads.com/book/show/37924244.0
114551467.0,Study Guide: Cemetery Boys by Aiden Thomas,0.00,68,,https://www.goodreads.com/book/show/114551467.0
10567.0,Cell,3.65,449,"Science Fiction, Fantasy, Horror",https://www.goodreads.com/book/show/10567.0
1609451.0,Change of Heart,3.95,448,"Adult, Chick Lit, Fiction",https://www.goodreads.com/book/show/1609451.0
131769156.0,"Christian, the Hugging Lion by Justin Richardson",3.00,N/A,,https://www.goodreads.com/book/show/131769156.0
8755785.0,City of Heavenly Fire,4.38,725,"Fantasy, Urban Fantasy, Romance",https://www.goodreads.com/book/show/8755785.0
8662836.0,Chain Reaction,4.09,310,"High School, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/8662836.0
17262254.0,Cherry Money Baby,3.44,400,"Young Adult, Realistic Fiction, Romance",https://www.goodreads.com/book/show/17262254.0
10592.0,Carrie,3.99,272,"Fantasy, Supernatural, Classics",https://www.goodreads.com/book/show/10592.0
49909479.0,"A Clockwork Orange by Anthony Burgess (Book Analysis): Detailed Summary, Analysis and Reading Guide",4.50,27,,https://www.goodreads.com/book/show/49909479.0
18335634.0,Clockwork Princess,4.55,567,"Fantasy, Urban Fantasy, Romance",https://www.goodreads.com/book/show/18335634.0
12651912.0,Collateral,3.90,496,"Adult, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/12651912.0
10629.0,Christine,3.86,360,"Fantasy, Supernatural, Mystery",https://www.goodreads.com/book/show/10629.0
140082.0,Club Dead,4.02,274,"Fantasy, Mystery, Urban Fantasy",https://www.goodreads.com/book/show/140082.0
52822210.0,Concrete Rose,4.37,368,"Young Adult, Realistic Fiction, Fiction",https://www.goodreads.com/book/show/52822210.0
56978106.0,Cold,3.45,230,"LGBT, Mystery, Fiction",https://www.goodreads.com/book/show/56978106.0
12437190.0,Crank by Ellen Hopkins l Summary & Study Guide,4.60,N/A,,https://www.goodreads.com/book/show/12437190.0
36260155.0,Damsel,3.30,320,"Fantasy, Retellings, Dragons",https://www.goodreads.com/book/show/36260155.0
171543011.0,Cujo (1981) Stephen King 1st Print Hardback,4.19,N/A,Horror,https://www.goodreads.com/book/show/171543011.0
29394.0,Cursor's Fury,4.37,442,"Fantasy, Adventure, Fiction",https://www.goodreads.com/book/show/29394.0
123447996.0,Danse Macabre by Stephen King,3.67,N/A,"Books About Books, Biography, Horror",https://www.goodreads.com/book/show/123447996.0
76705490.0,Crown of Midnight,4.36,420,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/76705490.0
25534684.0,Summary of Dark Places: by Gillian Flynn | Includes Analysis,3.69,62,,https://www.goodreads.com/book/show/25534684.0
49025767.0,Darius the Great Deserves Better,4.24,342,"Young Adult, LGBT, Romance",https://www.goodreads.com/book/show/49025767.0
130228293.0,"Dancing in My Nuddy-Pants: Even Further Confessions of Georgia Nicolson by Rennison, Louise [HarperTeen, 2006] Paperback [Paperback]",4.01,N/A,"Humor, Chick Lit, Romance",https://www.goodreads.com/book/show/130228293.0
10480652.0,Summary & Study Guide Dead Until Dark by Charlaine Harris,4.27,51,,https://www.goodreads.com/book/show/10480652.0
131442291.0,True Blood 4 Dead to the World by Charlaine Harris (3-Jul-1905) Paperback,4.12,N/A,"Fantasy, Mystery, Urban Fantasy",https://www.goodreads.com/book/show/131442291.0
140079.0,Definitely Dead,4.02,324,"Fantasy, Mystery, Urban Fantasy",https://www.goodreads.com/book/show/140079.0
58768920.0,Study Guide: Dear Martin by Nic Stone,0.00,65,,https://www.goodreads.com/book/show/58768920.0
34992959.0,Defy Me,4.27,357,"Science Fiction, Fantasy, Romance",https://www.goodreads.com/book/show/34992959.0
16130549.0,Doctor Sleep,4.13,531,"Fantasy, Supernatural, Horror",https://www.goodreads.com/book/show/16130549.0
150418259.0,Drama: A Graphic Novel,4.18,1,"Middle Grade, Graphic Novels, LGBT",https://www.goodreads.com/book/show/150418259.0
3271570.0,Dishes,3.08,160,"Realistic Fiction, LGBT, Romance",https://www.goodreads.com/book/show/3271570.0
28094689.0,Different Seasons: Four Novellas,4.36,687,"Fantasy, Mystery, Horror",https://www.goodreads.com/book/show/28094689.0
216879764.0,Dime by E. R. Frank,0.00,N/A,,https://www.goodreads.com/book/show/216879764.0
25269113.0,Summary & Study Guide Eleanor & Park by Rainbow Rowell,4.10,68,,https://www.goodreads.com/book/show/25269113.0
158817396.0,Study Guide: Empire of Wild by Cherie Dimaline,0.00,76,,https://www.goodreads.com/book/show/158817396.0
11570.0,Dreamcatcher,3.66,688,"Science Fiction, Fantasy, Supernatural",https://www.goodreads.com/book/show/11570.0
76713323.0,Empire of Storms,4.63,733,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/76713323.0
33837159.0,Summary: End of Watch by Stephen King,3.40,35,,https://www.goodreads.com/book/show/33837159.0
35297272.0,Emergency Contact,3.62,394,"Young Adult, Realistic Fiction, Romance",https://www.goodreads.com/book/show/35297272.0
17455817.0,Every Last Breath,4.19,378,"Fantasy, Urban Fantasy, Romance",https://www.goodreads.com/book/show/17455817.0
1240370.0,Exit Here.,3.89,464,"Young Adult, Realistic Fiction, Addiction",https://www.goodreads.com/book/show/1240370.0
228611711.0,Study Guide: Every Heart A Doorway by Seanan McGuire,0.00,68,,https://www.goodreads.com/book/show/228611711.0
44012880.0,Fable,4.00,357,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/44012880.0
203487403.0,livro extremely loud and incredibly close foer jonathan safran 2005,0.00,N/A,,https://www.goodreads.com/book/show/203487403.0
129753906.0,Everything's Eventual: 14 Dark Tales by Stephen King [Hardcover Book in Russian],3.97,N/A,"Fantasy, Horror, Fiction",https://www.goodreads.com/book/show/129753906.0
19365546.0,Summary & Study Guide Fallout by Ellen Hopkins,4.67,31,,https://www.goodreads.com/book/show/19365546.0
2454990.0,"Fairy Tail, Vol. 02",4.36,208,"Fantasy, Adventure, Manga",https://www.goodreads.com/book/show/2454990.0
128892076.0,"[Fairy Tail, Vol. 5] [By: Hiro Mashima] [June, 2011]",0.00,N/A,,https://www.goodreads.com/book/show/128892076.0
25402261.0,Summary & Study Guide Fangirl by Rainbow Rowell,4.17,84,New Adult,https://www.goodreads.com/book/show/25402261.0
170817313.0,"[Fairy Tail: Vol. 1] (By: Hiro Mashima) [published: August, 2012]",4.32,N/A,"Fantasy, Adventure, Manga",https://www.goodreads.com/book/show/170817313.0
93602405.0,Study Guide: Felix Ever After by Kacen Callender,1.00,56,,https://www.goodreads.com/book/show/93602405.0
58709417.0,"Fight Club by Chuck Palahniuk (Book Analysis): Detailed Summary, Analysis and Reading Guide",1.00,23,,https://www.goodreads.com/book/show/58709417.0
193578065.0,Study Guide: Flamer by Mike Curato,0.00,59,,https://www.goodreads.com/book/show/193578065.0
25794364.0,Summary of Finders Keepers: by Stephen King | Includes Analysis,4.09,35,Fiction,https://www.goodreads.com/book/show/25794364.0
42037023.0,Summary of Flowers for Algernon by Daniel Keyes | Trivia/Quiz for Fans,3.60,N/A,,https://www.goodreads.com/book/show/42037023.0
139527480.0,"Families, Families, Families! by Lang, Suzanne (2015) Hardcover",4.22,N/A,"Humor, Picture Books, Childrens",https://www.goodreads.com/book/show/139527480.0
4736504.0,Flirtin' with the Monster: Your Favorite Authors on Ellen Hopkins' Crank and Glass,4.18,180,"Realistic Fiction, Addiction, Teen",https://www.goodreads.com/book/show/4736504.0
7600924.0,Forbidden,3.95,418,"Young Adult, Realistic Fiction, Romance",https://www.goodreads.com/book/show/7600924.0
10807667.0,Flowers in the Attic by V.C. Andrews: Summary & Study Guide,4.50,43,,https://www.goodreads.com/book/show/10807667.0
147379248.0,Forever for a Year by B. T. Gottfred,3.08,N/A,"Banned Books, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/147379248.0
42595554.0,Foul Is Fair,3.70,336,"Retellings, Young Adult, Mystery",https://www.goodreads.com/book/show/42595554.0
24707533.0,Summary & Study Guide Forever…by Judy Blume,2.75,39,,https://www.goodreads.com/book/show/24707533.0
124141633.0,Secret Window/Four Past Midnight by Stephen King,3.94,N/A,"Novella, Mystery, Horror",https://www.goodreads.com/book/show/124141633.0
317929.0,Friction,3.50,208,"High School, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/317929.0
38897636.0,Full Disclosure,3.90,320,"Young Adult, LGBT, Romance",https://www.goodreads.com/book/show/38897636.0
22076.0,From a Buick 8,3.49,356,"Science Fiction, Fantasy, Supernatural",https://www.goodreads.com/book/show/22076.0
61803540.0,Summary Of Gender Queer: A Memoir By Maia Kobabe,4.00,N/A,,https://www.goodreads.com/book/show/61803540.0
20702546.0,"Gabi, a Girl in Pieces",3.95,284,"Young Adult, Realistic Fiction, LGBT",https://www.goodreads.com/book/show/20702546.0
46120865.0,Summary & Study Guide Frostbite by Richelle Mead,0.00,33,,https://www.goodreads.com/book/show/46120865.0
222535465.0,"Best Friends Series, 3 Books Set, Real Friends, Best Friends, Friends Forever, by Shannon Hale",4.71,784,,https://www.goodreads.com/book/show/222535465.0
34323570.0,Furyborn,3.78,497,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/34323570.0
12464693.0,Ghost World by Daniel Clowes l Summary & Study Guide,4.50,N/A,,https://www.goodreads.com/book/show/12464693.0
228784237.0,"(Girl in Translation) [By: Kwok, Jean] [Jun, 2011]",3.99,N/A,"Young Adult, Fiction, China",https://www.goodreads.com/book/show/228784237.0
56614597.0,Gilded,3.86,502,"Fantasy, Retellings, Romance",https://www.goodreads.com/book/show/56614597.0
35721231.0,Girl Made of Stars,4.18,295,"Lesbian, Young Adult, LGBT",https://www.goodreads.com/book/show/35721231.0
34647324.0,Ghost Boys,4.33,214,"Middle Grade, Realistic Fiction, Fiction",https://www.goodreads.com/book/show/34647324.0
7422080.0,Girl Parts,3.04,218,"Science Fiction, Fantasy, Romance",https://www.goodreads.com/book/show/7422080.0
12505294.0,Girl with a Pearl Earring by Tracy Chevalier l Summary & Study Guide,4.00,N/A,,https://www.goodreads.com/book/show/12505294.0
241376602.0,Girls of Paper and Fire by Natasha Ngan,0.00,N/A,,https://www.goodreads.com/book/show/241376602.0
28003097.0,Georgia Peaches and Other Forbidden Fruit,3.75,437,"Lesbian, Young Adult, LGBT",https://www.goodreads.com/book/show/28003097.0
142620186.0,Goth Girl Rising by Barry Lyga,0.00,N/A,,https://www.goodreads.com/book/show/142620186.0
270804.0,Glass,4.29,681,"Young Adult, Realistic Fiction, Addiction",https://www.goodreads.com/book/show/270804.0
137479177.0,Grasshopper Jungle by Andrew Smith,3.67,N/A,,https://www.goodreads.com/book/show/137479177.0
54823478.0,Grace and Glory,4.00,512,"Fantasy, Urban Fantasy, Romance",https://www.goodreads.com/book/show/54823478.0
211398170.0,Study Guide: Go Ask Alice by Beatrice Sparks,0.00,78,,https://www.goodreads.com/book/show/211398170.0
49875140.0,GOSSIP GIRL: A Novel by Cecily von Ziegesar,3.50,N/A,"Young Adult, Chick Lit, Romance",https://www.goodreads.com/book/show/49875140.0
243802574.0,"[Graceling] (By: Kristin Cashore) [published: September, 2009]",0.00,N/A,,https://www.goodreads.com/book/show/243802574.0
37264.0,"Good-Bye, Chunky Rice",3.78,128,"Graphic Novels, Graphic Novels Comics, Fiction",https://www.goodreads.com/book/show/37264.0
31706530.0,Grit,3.57,304,"Young Adult, Realistic Fiction, Mystery",https://www.goodreads.com/book/show/31706530.0
34430839.0,Gwendy's Button Box,3.92,171,"Fantasy, Novella, Mystery",https://www.goodreads.com/book/show/34430839.0
59366265.0,Gwendy's Final Task,4.05,288,"Science Fiction, Fantasy, Mystery",https://www.goodreads.com/book/show/59366265.0
49397758.0,Grown,4.24,384,"Young Adult, Mystery, Fiction",https://www.goodreads.com/book/show/49397758.0
22288.0,Haunted,3.59,419,"Adult, Dark, Horror",https://www.goodreads.com/book/show/22288.0
3720975.0,Handle with Care,4.01,477,"Adult, Chick Lit, Fiction",https://www.goodreads.com/book/show/3720975.0
18749.0,Half of a Yellow Sun,4.34,435,"Fiction, Historical, War",https://www.goodreads.com/book/show/18749.0
43197389.0,High School,4.28,384,"LGBT, Biography, Memoir",https://www.goodreads.com/book/show/43197389.0
40536342.0,Heroine,4.28,419,"Young Adult, Realistic Fiction, Fiction",https://www.goodreads.com/book/show/40536342.0
123931239.0,Hearts in Atlantis by Stephen King,3.86,N/A,"Fantasy, Mystery, Horror",https://www.goodreads.com/book/show/123931239.0
194610770.0,Study Guide: History is All You Left Me by Adam Silvera,0.00,71,,https://www.goodreads.com/book/show/194610770.0
6373717.0,Hold Still,3.99,230,"Young Adult, Realistic Fiction, LGBT",https://www.goodreads.com/book/show/6373717.0
30896134.0,Summary of Homegoing: By Yaa Gyasi - Includes Analysis,4.19,28,,https://www.goodreads.com/book/show/30896134.0
22736613.0,Hold Me Closer: The Tiny Cooper Story,3.53,208,"Humor, Plays, Young Adult",https://www.goodreads.com/book/show/22736613.0
49656780.0,Home Body,4.06,192,"Adult, Self Help, Mental Health",https://www.goodreads.com/book/show/49656780.0
44778083.0,House of Earth and Blood,4.45,803,"Fantasy, Urban Fantasy, Romance",https://www.goodreads.com/book/show/44778083.0
58437738.0,Howl,3.86,432,"Fantasy, LGBT, Horror",https://www.goodreads.com/book/show/58437738.0
43726550.0,Home After Dark,3.65,416,"Adult, Graphic Novels, Fiction",https://www.goodreads.com/book/show/43726550.0
38926487.0,All Your Perfects,3.99,305,"Romance, Fiction, Colleen Hoover",https://www.goodreads.com/book/show/38926487.0
245779371.0,House Rules by Jodi Picoult,5.00,N/A,,https://www.goodreads.com/book/show/245779371.0
40132775.0,House of Sky and Breath,4.42,805,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/40132775.0
9378292.0,"How The García Girls Lost Their Accents, By Julia Alvarez: Teacher Guide",4.21,40,,https://www.goodreads.com/book/show/9378292.0
18763344.0,I Am Jazz,4.12,32,"Banned Books, Picture Books, LGBT",https://www.goodreads.com/book/show/18763344.0
102090802.0,Summary and Analysis of Hunger: A Memoir of (My) Body By Roxane Gay,0.00,24,,https://www.goodreads.com/book/show/102090802.0
45046086.0,"I Know Why the Caged Bird Sings by Maya Angelou (Book Analysis): Detailed Summary, Analysis and Reading Guide",3.80,26,,https://www.goodreads.com/book/show/45046086.0
20820994.0,I'll Give You the Sun,4.15,371,"Young Adult, Realistic Fiction, LGBT",https://www.goodreads.com/book/show/20820994.0
33098361.0,I Never,3.25,288,"Banned Books, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/33098361.0
29010395.0,I Am Not Your Perfect Mexican Daughter,4.00,344,"Young Adult, Realistic Fiction, Latinx",https://www.goodreads.com/book/show/29010395.0
244838046.0,Imaginary Friend - Stephen Chbosky,0.00,N/A,,https://www.goodreads.com/book/show/244838046.0
53705104.0,Summary of If It Bleeds by Stephen King,3.67,31,,https://www.goodreads.com/book/show/53705104.0
211395715.0,If You Find This by Matthew Baker,0.00,N/A,,https://www.goodreads.com/book/show/211395715.0
34225450.0,If There's No Tomorrow,4.02,384,"Young Adult, Realistic Fiction, Romance",https://www.goodreads.com/book/show/34225450.0
209364876.0,Study Guide: Ignite Me by Tahereh Mafi,4.00,73,,https://www.goodreads.com/book/show/209364876.0
40218122.0,Summary & Study Guide Impulse by Ellen Hopkins,0.00,52,,https://www.goodreads.com/book/show/40218122.0
20359647.0,In a Handful of Dust,3.93,384,"Science Fiction, Fiction, Post Apocalyptic",https://www.goodreads.com/book/show/20359647.0
18369851.0,Infandous,3.46,N/A,"Banned Books, Fantasy, Young Adult",https://www.goodreads.com/book/show/18369851.0
6330332.0,In Our Mothers' House,4.31,48,"Banned Books, Picture Books, LGBT",https://www.goodreads.com/book/show/6330332.0
10585.0,Insomnia,3.84,896,"Fantasy, Supernatural, Mystery",https://www.goodreads.com/book/show/10585.0
900499.0,Is He a Girl?,3.67,78,"Banned Books, Humor, Juvenile",https://www.goodreads.com/book/show/900499.0
130696223.0,"[Intensity] (By: Dean R Koontz) [published: January, 2012]",4.03,N/A,"Mystery, Horror, Fiction",https://www.goodreads.com/book/show/130696223.0
59112062.0,Summary of It Ends With Us by Colleen Hoover,4.00,40,,https://www.goodreads.com/book/show/59112062.0
126232.0,Jaws,3.94,368,"Adventure, Classics, Horror",https://www.goodreads.com/book/show/126232.0
830502.0,It,4.24,1184,"Fantasy, Classics, Mystery",https://www.goodreads.com/book/show/830502.0
150110186.0,Jarhead: a Marine's Chronicle of the Gulf War and Other Battles by Anthony Swofford,0.00,N/A,,https://www.goodreads.com/book/show/150110186.0
35552871.0,Summary & Study Guide Joyland by Stephen King,0.00,45,,https://www.goodreads.com/book/show/35552871.0
816473.0,"It's So Amazing!: A Book about Eggs, Sperm, Birth, Babies, and Families",4.39,88,"Banned Books, Picture Books, Childrens",https://www.goodreads.com/book/show/816473.0
232622450.0,"[Invisible Monsters Remix] [By: Palahniuk, Chuck] [January, 2012]",4.15,N/A,"Adult, LGBT, Horror",https://www.goodreads.com/book/show/232622450.0
26532714.0,Julián Is a Mermaid,4.50,80,"Realistic Fiction, Picture Books, LGBT",https://www.goodreads.com/book/show/26532714.0
146064.0,Jesus Land: A Memoir,3.97,384,"Religion, Biography, Memoir",https://www.goodreads.com/book/show/146064.0
88894169.0,Study Guide: Juliet Takes a Breath by Gabby Rivera,3.00,44,,https://www.goodreads.com/book/show/88894169.0
2906039.0,Just After Sunset,3.88,367,"Fantasy, Horror, Fiction",https://www.goodreads.com/book/show/2906039.0
48579405.0,Kate in Waiting,3.79,387,"Young Adult, LGBT, Romance",https://www.goodreads.com/book/show/48579405.0
11569509.0,Keeping Faith by Jodi Picoult Summary & Study Guide,4.08,N/A,Fiction,https://www.goodreads.com/book/show/11569509.0
12565477.0,Kafka on the Shore by Haruki Murakami l Summary & Study Guide,4.19,N/A,"Fiction, Ebooks",https://www.goodreads.com/book/show/12565477.0
510632.0,Killing Mr. Griffin,3.61,223,"Banned Books, Mystery, Horror",https://www.goodreads.com/book/show/510632.0
76715522.0,Kingdom of Ash,4.71,984,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/76715522.0
272315.0,Keeping You a Secret,3.93,250,"Lesbian, LGBT, Romance",https://www.goodreads.com/book/show/272315.0
563321.0,"l8r, g8r",3.74,288,"Banned Books, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/563321.0
40523458.0,Kingsbane,3.88,608,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/40523458.0
81071294.0,Study Guide: Last Night at the Telegraph Club by Malinda Lo,3.25,N/A,,https://www.goodreads.com/book/show/81071294.0
17158532.0,Kings Rising,4.43,385,"Fantasy, LGBT, Romance",https://www.goodreads.com/book/show/17158532.0
213285919.0,Study Guide: Laura Dean Keeps Breaking Up with Me by Mariko Tamaki,2.00,70,,https://www.goodreads.com/book/show/213285919.0
218857111.0,Kissing Kate by Lauren Myracle,0.00,N/A,,https://www.goodreads.com/book/show/218857111.0
6527740.0,Last Sacrifice,4.36,594,"Fantasy, Urban Fantasy, Romance",https://www.goodreads.com/book/show/6527740.0
24247624.0,Study guide to Leaving Time by Jodi Picoult,3.68,111,,https://www.goodreads.com/book/show/24247624.0
451220.0,Lessons from a Dead Girl,3.84,215,"Young Adult, Realistic Fiction, LGBT",https://www.goodreads.com/book/show/451220.0
31180248.0,Leah on the Offbeat,3.78,352,"Young Adult, LGBT, Romance",https://www.goodreads.com/book/show/31180248.0
25494343.0,Lady Midnight,4.35,688,"Fantasy, Urban Fantasy, Romance",https://www.goodreads.com/book/show/25494343.0
98024.0,Life Is Funny,3.83,272,"Banned Books, Realistic Fiction, Fiction",https://www.goodreads.com/book/show/98024.0
52089753.0,Layla,3.63,305,"Mystery, Romance, Fiction",https://www.goodreads.com/book/show/52089753.0
8855321.0,Leviathan Wakes,4.31,561,"Science Fiction, Fantasy, Fiction",https://www.goodreads.com/book/show/8855321.0
40190305.0,Like a Love Story,4.26,432,"LGBT, Romance, Fiction",https://www.goodreads.com/book/show/40190305.0
36253143.0,Lightbringer,3.96,592,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/36253143.0
122040549.0,Study Guide: Lily and Dunkin by Donna Gephart,0.00,95,,https://www.goodreads.com/book/show/122040549.0
171615331.0,"Stephen King Box Set: Mr. Mercedes, Everything's Eventual, Lisey's Story by Stephen King",4.39,N/A,"Horror, Supernatural, Thriller",https://www.goodreads.com/book/show/171615331.0
136328733.0,Lush by Natasha Friend,0.00,N/A,,https://www.goodreads.com/book/show/136328733.0
17456953.0,Lighter than My Shadow,4.40,509,"Mental Illness, Graphic Novels, Graphic Novels Comics",https://www.goodreads.com/book/show/17456953.0
2954411.0,Living Dead Girl,3.78,170,"Young Adult, Realistic Fiction, Horror",https://www.goodreads.com/book/show/2954411.0
25062038.0,Little & Lion,3.80,327,"Young Adult, LGBT, Romance",https://www.goodreads.com/book/show/25062038.0
3953128.0,Little Rock Nine,3.64,128,"Graphic Novels, Childrens, Graphic Novels Comics",https://www.goodreads.com/book/show/3953128.0
62584266.0,Margo Zimmerman Gets the Girl,4.00,304,"Lesbian, LGBT, Romance",https://www.goodreads.com/book/show/62584266.0
59029659.0,Man o' War,4.36,336,"Young Adult, LGBT, Transgender",https://www.goodreads.com/book/show/59029659.0
39670893.0,ME and EARL and the Dying GIRL by Jesse Andrews: A Study Guide,2.67,37,,https://www.goodreads.com/book/show/39670893.0
24612624.0,Melissa,4.09,208,"Middle Grade, Realistic Fiction, LGBT",https://www.goodreads.com/book/show/24612624.0
12882265.0,Lullaby by Chuck Palahniuk l Summary & Study Guide,3.75,N/A,,https://www.goodreads.com/book/show/12882265.0
52664824.0,Meow or Never,4.06,256,"Lesbian, Middle Grade, LGBT",https://www.goodreads.com/book/show/52664824.0
10640535.0,Mercy by Jodi Picoult Summary & Study Guide,3.62,N/A,,https://www.goodreads.com/book/show/10640535.0
28365278.0,Summary & Study Guide Memnoch the Devil by Anne Rice,4.27,44,,https://www.goodreads.com/book/show/28365278.0
29935867.0,Midnight Jewel,3.92,416,"Fantasy, Romance, Fiction",https://www.goodreads.com/book/show/29935867.0
33566336.0,Milk and Honey by Rupi Kaur | Conversation Starters,3.84,67,,https://www.goodreads.com/book/show/33566336.0
35068534.0,Monday's Not Coming,4.26,448,"Young Adult, Mystery, Fiction",https://www.goodreads.com/book/show/35068534.0
10614.0,Misery,4.23,370,"Mystery, Horror, Fiction",https://www.goodreads.com/book/show/10614.0
12439950.0,"Me, Him, Them, and It",3.79,310,"High School, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/12439950.0
44900349.0,Music from Another World,4.16,384,"Lesbian, LGBT, Romance",https://www.goodreads.com/book/show/44900349.0
30653001.0,"My Hero Academia, Vol. 5: Shoto Todoroki: Origin",4.59,192,"Superheroes, Fantasy, Manga",https://www.goodreads.com/book/show/30653001.0
77175686.0,Study Guide: My Friend Dahmer by Derf Backderf,0.00,N/A,,https://www.goodreads.com/book/show/77175686.0
22631479.0,Mr. Mercedes by Stephen King - A 30-Minute Summary,4.34,74,"Horror, Fiction",https://www.goodreads.com/book/show/22631479.0
26465507.0,My Sister Rosa,3.78,405,"Young Adult, Mystery, Horror",https://www.goodreads.com/book/show/26465507.0
23230.0,Naomi and Ely's No Kiss List,3.38,230,"Young Adult, Realistic Fiction, LGBT",https://www.goodreads.com/book/show/23230.0
10917.0,My Sister's Keeper,4.11,423,"Adult, Chick Lit, Fiction",https://www.goodreads.com/book/show/10917.0
37004950.0,Nightingale,3.23,347,"Science Fiction, LGBT, Horror",https://www.goodreads.com/book/show/37004950.0
36105772.0,Neanderthal Opens the Door to the Universe,4.23,410,"Humor, Young Adult, Realistic Fiction",https://www.goodreads.com/book/show/36105772.0
142538341.0,"[Nick and Norah's Infinite Playlist] [By: Rachel Cohn] [January, 2007]",3.69,N/A,"Young Adult, Realistic Fiction, Romance",https://www.goodreads.com/book/show/142538341.0
227973958.0,Study Guide: Needful Things by Stephen King,0.00,84,,https://www.goodreads.com/book/show/227973958.0
200444067.0,"Von Ziegesar, Cecily. Nobody does it better; a Gossip Girl novel.(Young Adult Review)(Book Review): An article from: Kliatt",0.00,2,,https://www.goodreads.com/book/show/200444067.0
49676332.0,Study Guide: Nineteen Minutes by Jodi Picoult,4.00,80,,https://www.goodreads.com/book/show/49676332.0
1207348.0,Dolores Claiborne / Nightmares and Dreamscapes,4.27,1,Horror,https://www.goodreads.com/book/show/1207348.0
8976759.0,Num8ers,3.48,352,"Science Fiction, Fantasy, Romance",https://www.goodreads.com/book/show/8976759.0
39848512.0,Odd One Out,3.67,320,"Young Adult, Realistic Fiction, LGBT",https://www.goodreads.com/book/show/39848512.0
13112869.0,Not a Drop to Drink,3.82,309,"Science Fiction, Romance, Fiction",https://www.goodreads.com/book/show/13112869.0
133383678.0,"Native Son by Wright, Richard (2008) Paperback",4.04,N/A,"Banned Books, Classics, Fiction",https://www.goodreads.com/book/show/133383678.0
36233085.0,Once & Future,3.55,336,"Science Fiction, Fantasy, Retellings",https://www.goodreads.com/book/show/36233085.0
63290582.0,Study Guide: One Last Stop by Casey McQuiston,1.00,N/A,,https://www.goodreads.com/book/show/63290582.0
402014.0,"On the Bright Side, I'm Now the Girlfriend of a Sex God",3.95,243,"Humor, Chick Lit, Romance",https://www.goodreads.com/book/show/402014.0
9855742.0,Summary & Study Guide On Writing: A Memoir of the Craft by Stephen King,4.41,33,"Writing, Reference, Memoir",https://www.goodreads.com/book/show/9855742.0
28926586.0,Study Guide: Oryx and Crake by Margaret Atwood,3.83,70,Audiobook,https://www.goodreads.com/book/show/28926586.0
34324484.0,Not Even Bones,4.13,368,"Fantasy, Urban Fantasy, Horror",https://www.goodreads.com/book/show/34324484.0
25256386.0,Out of Darkness,4.14,402,"Banned Books, Romance, Fiction",https://www.goodreads.com/book/show/25256386.0
18465591.0,One Man Guy,3.85,255,"M M Romance, Young Adult, LGBT",https://www.goodreads.com/book/show/18465591.0
