goodreads_id,goodreads_url,avg_rating,rating_count,review_count,scrape_status,dist_5_star_raw,count_5_star,pct_5_star,dist_4_star_raw,count_4_star,pct_4_star,dist_3_star_raw,count_3_star,pct_3_star,dist_2_star_raw,count_2_star,pct_2_star,dist_1_star_raw,count_1_star,pct_1_star,book_title,author,polarization,rating_skew,http_status,is_study_guide,log_rating_count,data_quality,pen_genre,total_ban_instances,states_banned_in
6177671,https://www.goodreads.com/book/show/6177671,3.77,4046.0,739.0,ok,"1,121 (27%)",1121.0,27.0,"1,414 (34%)",1414.0,34.0,"1,111 (27%)",1111.0,27.0,274 (6%),274.0,6.0,126 (3%),126.0,3.0,Slob,"Potter, Ellen",0.3,0.24,,False,3.607025878434786,Good,Juvenile Fiction,1,1
63875463,https://www.goodreads.com/book/show/63875463,3.54,279029.0,44138.0,ok,"53,791 (19%)",53791.0,19.0,"99,924 (35%)",99924.0,35.0,"81,471 (29%)",81471.0,29.0,"31,685 (11%)",31685.0,11.0,"12,158 (4%)",12158.0,4.0,The Atlas Six,"Blake, Olive",0.23,0.15,,False,5.445649342648026,Good,"Fantasy, Fiction, Adult, LGBT, Mystery, Magic, Young Adult",1,1
69136,https://www.goodreads.com/book/show/69136,3.96,85931.0,9894.0,ok,"29,372 (34%)",29372.0,34.0,"32,371 (37%)",32371.0,37.0,"17,542 (20%)",17542.0,20.0,"4,790 (5%)",4790.0,5.0,"1,856 (2%)",1856.0,2.0,The Book Of Lost Things,"Connolly, John",0.36,0.32,,False,4.934149865812667,Good,"Fantasy, Fiction, Young Adult, Horror, Fairy Tales, Books About Books, Adventure",1,1
6392760,https://www.goodreads.com/book/show/6392760,4.28,1548.0,146.0,ok,793 (51%),793.0,51.0,488 (31%),488.0,31.0,195 (12%),195.0,12.0,57 (3%),57.0,3.0,15 (<1%),,,The Dying Breath,"Ferguson, Alane",0.51,0.51,,False,3.189770956346874,Good,Juvenile Fiction,1,1
57511040,https://www.goodreads.com/book/show/57511040,3.67,9.0,0.0,ok,4 (44%),4.0,44.0,2 (22%),2.0,22.0,0 (0%),0.0,0.0,2 (22%),2.0,22.0,1 (11%),1.0,11.0,The Four Winds,"Hannah, Kristin",0.55,0.33,,False,0.9542425094393249,Very Low Ratings,Fiction,1,1
33413895,https://www.goodreads.com/book/show/33413895,4.32,2111.0,511.0,ok,"1,012 (47%)",1012.0,47.0,808 (38%),808.0,38.0,254 (12%),254.0,12.0,28 (1%),28.0,1.0,9 (<1%),,,The Girl Who Drew Butterflies: How Maria Merian's Art Changed Science,"Sidman, Joyce",0.47,0.47,,False,3.3244882333076564,Good,Juvenile Nonfiction,1,1
13376,https://www.goodreads.com/book/show/13376,4.08,96823.0,7634.0,ok,"39,309 (40%)",39309.0,40.0,"34,860 (36%)",34860.0,36.0,"16,015 (16%)",16015.0,16.0,"4,369 (4%)",4369.0,4.0,"2,270 (2%)",2270.0,2.0,The House of the Scorpion,"Farmer, Nancy",0.42,0.38,,False,4.9859785348558,Good,"Young Adult, Science Fiction, Dystopia, Fiction, Fantasy, Teen, Adventure",2,1
7242735,https://www.goodreads.com/book/show/7242735,3.13,666.0,146.0,ok,87 (13%),87.0,13.0,150 (22%),150.0,22.0,243 (36%),243.0,36.0,133 (19%),133.0,19.0,53 (7%),53.0,7.0,The Julian Game,"Griffin, Adele",0.2,0.06,,False,2.823474229170301,Good,"Young Adult Fiction, Rural families",1,1
13515320,https://www.goodreads.com/book/show/13515320,3.75,5277.0,1135.0,ok,"1,265 (23%)",1265.0,23.0,"2,041 (38%)",2041.0,38.0,"1,463 (27%)",1463.0,27.0,400 (7%),400.0,7.0,108 (2%),108.0,2.0,The Living,"de la Peña, Matt",0.25,0.21,,False,3.7223870941771238,Good,"Young Adult, Adventure, Survival, Fiction, Science Fiction, Mystery, Teen",2,1
13597723,https://www.goodreads.com/book/show/13597723,4.22,349415.0,48662.0,ok,"143,392 (41%)",143392.0,41.0,"149,484 (42%)",149484.0,42.0,"48,239 (13%)",48239.0,13.0,"6,755 (1%)",6755.0,1.0,"1,545 (<1%)",,,The Naturals,"Barnes, Jennifer Lynn",0.41,0.41,,False,5.543341544829506,Good,"Mystery, Young Adult, Thriller, Mystery Thriller, Contemporary, Crime, Romance",2,2
235635579,https://www.goodreads.com/book/show/235635579,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,The O'Reilly Factor for Kids: A Survival Guide for America's Families,"O'Reilly, Bill",0.0,0.0,,False,0.0,Very Low Ratings,Family & Relationships,2,1
10798428,https://www.goodreads.com/book/show/10798428,3.75,1342.0,225.0,ok,403 (30%),403.0,30.0,415 (30%),415.0,30.0,350 (26%),350.0,26.0,133 (9%),133.0,9.0,41 (3%),41.0,3.0,The Queen of Kentucky,"Whitaker, Alecia",0.33,0.27,,False,3.1277525158329733,Good,"Young Adult Fiction, Juvenile Fiction",1,1
62022,https://www.goodreads.com/book/show/62022,4.18,138073.0,16081.0,ok,"54,858 (39%)",54858.0,39.0,"58,359 (42%)",58359.0,42.0,"20,612 (14%)",20612.0,14.0,"3,410 (2%)",3410.0,2.0,834 (<1%),,,The Queen's Gambit,"Tevis, Walter",0.39,0.39,,False,5.140108761146089,Good,"Fiction, Games",1,1
8354134,https://www.goodreads.com/book/show/8354134,4.29,32603.0,4595.0,ok,"16,196 (49%)",16196.0,49.0,"11,101 (34%)",11101.0,34.0,"4,167 (12%)",4167.0,12.0,851 (2%),851.0,2.0,288 (<1%),,,The Running Dream,"Van Draanen, Wendelin",0.49,0.49,,False,4.513257563979005,Good,"Young Adult Fiction, Amputees, Young Adult Nonfiction",1,1
13326831,https://www.goodreads.com/book/show/13326831,4.05,83519.0,8465.0,ok,"30,931 (37%)",30931.0,37.0,"32,127 (38%)",32127.0,38.0,"15,263 (18%)",15263.0,18.0,"3,836 (4%)",3836.0,4.0,"1,362 (1%)",1362.0,1.0,The Testing,"Charbonneau, Joelle",0.38,0.36,,False,4.921785285741019,Good,"Juvenile Fiction, Young Adult Fiction, Adventure stories",1,1
48717633,https://www.goodreads.com/book/show/48717633,3.85,5722.0,1398.0,ok,"1,261 (22%)",1261.0,22.0,"2,665 (46%)",2665.0,46.0,"1,515 (26%)",1515.0,26.0,238 (4%),238.0,4.0,43 (<1%),,,The Voting Booth,"Colbert, Brandy",0.22,0.22,,False,3.757547853469244,Good,"Young Adult Fiction, Young Adult Nonfiction",1,1
213647,https://www.goodreads.com/book/show/213647,3.94,55134.0,3583.0,ok,"18,358 (33%)",18358.0,33.0,"20,183 (36%)",20183.0,36.0,"12,524 (22%)",12524.0,22.0,"3,104 (5%)",3104.0,5.0,965 (1%),965.0,1.0,The Warrior Heir,"Chima, Cinda Williams",0.34,0.32,,False,4.741419501909879,Good,"Young Adult Fiction, Juvenile Fiction",1,1
56625098,https://www.goodreads.com/book/show/56625098,4.33,193291.0,18142.0,ok,"99,757 (51%)",99757.0,51.0,"63,996 (33%)",63996.0,33.0,"23,806 (12%)",23806.0,12.0,"4,479 (2%)",4479.0,2.0,"1,253 (<1%)",,,The Wish,"Sparks, Nicholas",0.51,0.51,,False,5.28621163291457,Good,"Fiction, FICTION",1,1
7092449,https://www.goodreads.com/book/show/7092449,4.11,3544.0,247.0,ok,"1,572 (44%)",1572.0,44.0,"1,093 (30%)",1093.0,30.0,636 (17%),636.0,17.0,180 (5%),180.0,5.0,63 (1%),63.0,1.0,Thirteen Plus One,"Myracle, Lauren",0.45,0.43,,False,3.5494937132150133,Good,"Camps, Juvenile Fiction, Atlanta (Ga.)",1,1
40669990,https://www.goodreads.com/book/show/40669990,3.97,104968.0,8017.0,ok,"39,323 (37%)",39323.0,37.0,"34,924 (33%)",34924.0,33.0,"21,255 (20%)",21255.0,20.0,"6,754 (6%)",6754.0,6.0,"2,712 (2%)",2712.0,2.0,Two By Two,"Sparks, Nicholas",0.39,0.35,,False,5.0210569224837105,Good,"Fiction, Family & Relationships",1,1
44286277,https://www.goodreads.com/book/show/44286277,3.95,750.0,169.0,ok,227 (30%),227.0,30.0,317 (42%),317.0,42.0,160 (21%),160.0,21.0,31 (4%),31.0,4.0,15 (2%),15.0,2.0,Under Shifting Stars,"Latos, Alexandra",0.32,0.28,,False,2.8750612633917,Good,JUVENILE FICTION,2,2
10799881,https://www.goodreads.com/book/show/10799881,3.86,23426.0,1545.0,ok,"7,870 (33%)",7870.0,33.0,"7,425 (31%)",7425.0,31.0,"5,744 (24%)",5744.0,24.0,"1,845 (7%)",1845.0,7.0,542 (2%),542.0,2.0,Underworld,"Cabot, Meg",0.35,0.31,,False,4.369698138949881,Good,"Fiction, Literature, Novels, American, Literary Fiction, Classics, Contemporary",1,1
23222,https://www.goodreads.com/book/show/23222,3.67,11446.0,339.0,ok,"3,052 (26%)",3052.0,26.0,"3,145 (27%)",3145.0,27.0,"3,940 (34%)",3940.0,34.0,"1,081 (9%)",1081.0,9.0,228 (1%),228.0,1.0,Valentine Princess,"Cabot, Meg",0.27,0.25,,False,4.05865374157237,Good,"Juvenile Fiction, Young Adult Fiction, Diaries, English language",1,1
129860356,https://www.goodreads.com/book/show/129860356,4.19,5069.0,264.0,ok,"2,312 (45%)",2312.0,45.0,"1,682 (33%)",1682.0,33.0,866 (17%),866.0,17.0,164 (3%),164.0,3.0,45 (<1%),,,Vanished: Books One & Two: When Lightning Strikes; Code Name Cassandra,"Cabot, Meg",0.45,0.45,,False,3.7049222912234017,Good,Young Adult Fiction,1,1
8492856,https://www.goodreads.com/book/show/8492856,3.94,90786.0,4856.0,ok,"30,328 (33%)",30328.0,33.0,"32,392 (35%)",32392.0,35.0,"21,761 (23%)",21761.0,23.0,"4,897 (5%)",4897.0,5.0,"1,408 (1%)",1408.0,1.0,What Happened to Goodbye,"Dessen, Sarah",0.34,0.32,,False,4.95801888165405,Good,Young Adult Fiction,1,1
4052117,https://www.goodreads.com/book/show/4052117,3.53,15139.0,2138.0,ok,"2,728 (18%)",2728.0,18.0,"5,192 (34%)",5192.0,34.0,"5,098 (33%)",5098.0,33.0,"1,656 (10%)",1656.0,10.0,465 (3%),465.0,3.0,What I Saw And How I Lied,"Blundell, Judy",0.21,0.15,,False,4.180097188980094,Good,"Young Adult, Historical Fiction, Mystery, Fiction, Historical, Romance, Teen",2,2
42133479,https://www.goodreads.com/book/show/42133479,3.75,18508.0,3893.0,ok,"4,353 (23%)",4353.0,23.0,"7,186 (38%)",7186.0,38.0,"5,226 (28%)",5226.0,28.0,"1,403 (7%)",1403.0,7.0,340 (1%),340.0,1.0,Wicked Fox,"Cho, Kat",0.24,0.22,,False,4.267359490827859,Good,Young Adult Fiction,1,1
26026063,https://www.goodreads.com/book/show/26026063,4.17,29592.0,4583.0,ok,"12,471 (42%)",12471.0,42.0,"11,608 (39%)",11608.0,39.0,"4,140 (13%)",4140.0,13.0,963 (3%),963.0,3.0,410 (1%),410.0,1.0,Wolf Hollow,"Wolk, Lauren",0.43,0.41,,False,4.471174318307337,Good,Juvenile Fiction,1,1
58678530,https://www.goodreads.com/book/show/58678530,4.14,299.0,74.0,ok,115 (38%),115.0,38.0,122 (40%),122.0,40.0,52 (17%),52.0,17.0,8 (2%),8.0,2.0,2 (<1%),,,Zia Erases the World,"Barton, Bree",0.38,0.38,,False,2.4756711883244296,Good,Juvenile Fiction,1,1
953412,https://www.goodreads.com/book/show/953412,3.72,336.0,86.0,ok,91 (27%),91.0,27.0,113 (33%),113.0,33.0,94 (27%),94.0,27.0,24 (7%),24.0,7.0,14 (4%),14.0,4.0,Halloween ABC,"Merriam, Eve",0.31,0.23,,False,2.526339277389844,Good,"Poetry, Picture Books, Halloween, Banned Books, Childrens, Holiday, Horror",1,1
7939024,https://www.goodreads.com/book/show/7939024,3.79,1894.0,222.0,ok,550 (29%),550.0,29.0,650 (34%),650.0,34.0,494 (26%),494.0,26.0,155 (8%),155.0,8.0,45 (2%),45.0,2.0,I'll Get There. It Better Be Worth the Trip,"Donovan, John",0.31,0.27,,False,3.2773799746672547,Good,"Young Adult Fiction, Alcoholism, Adolescence, Popular music",1,1
132760526,https://www.goodreads.com/book/show/132760526,4.16,101202.0,3703.0,ok,"46,995 (46%)",46995.0,46.0,"30,989 (30%)",30989.0,30.0,"17,408 (17%)",17408.0,17.0,"3,965 (3%)",3965.0,3.0,"1,845 (1%)",1845.0,1.0,Sideways Stories from Wayside School,"Sachar, Louis",0.47,0.45,,False,5.005189095313869,Good,"Childrens, Fiction, Humor, Middle Grade, Young Adult, Fantasy, Short Stories",1,1
267972,https://www.goodreads.com/book/show/267972,4.11,26207.0,3026.0,ok,"10,916 (41%)",10916.0,41.0,"8,866 (33%)",8866.0,33.0,"5,195 (19%)",5195.0,19.0,968 (3%),968.0,3.0,262 (<1%),,,Wait Till Helen Comes,"Hahn, Mary",0.41,0.41,,False,4.418417308698775,Good,Juvenile Fiction,1,1
59723790,https://www.goodreads.com/book/show/59723790,4.0,124176.0,13249.0,ok,"49,915 (40%)",49915.0,40.0,"40,021 (32%)",40021.0,32.0,"22,501 (18%)",22501.0,18.0,"7,809 (6%)",7809.0,6.0,"3,930 (3%)",3930.0,3.0,The First to Die at the End,"Silvera, Adam",0.43,0.37,,False,5.094037666092131,Good,Young Adult Fiction,3,2
31019571,https://www.goodreads.com/book/show/31019571,3.57,2519.0,506.0,ok,485 (19%),485.0,19.0,902 (35%),902.0,35.0,774 (30%),774.0,30.0,270 (10%),270.0,10.0,88 (3%),88.0,3.0,10 Things I Can See From Here,"Mac, Carrie",0.22,0.16,,False,3.401228167498113,Good,"Young Adult, LGBT, Contemporary, Mental Health, Romance, Queer, Fiction",1,1
131061,https://www.goodreads.com/book/show/131061,3.5,1966.0,310.0,ok,496 (25%),496.0,25.0,495 (25%),495.0,25.0,584 (29%),584.0,29.0,282 (14%),282.0,14.0,109 (5%),109.0,5.0,A Bad Boy Can Be Good For A Girl,"Stone, Tanya Lee",0.3,0.2,,False,3.2935835134961167,Good,"Young adult fiction, contemporary romance",1,1
25255576,https://www.goodreads.com/book/show/25255576,4.0,24259.0,3306.0,ok,"8,309 (34%)",8309.0,34.0,"9,756 (40%)",9756.0,40.0,"4,545 (18%)",4545.0,18.0,"1,228 (5%)",1228.0,5.0,421 (1%),421.0,1.0,Asking For It,"O'Neill, Louise",0.35,0.33,,False,4.384872894492921,Good,"Young Adult, Contemporary, Fiction, Feminism, Mental Health, Realistic Fiction, Irish Literature",1,1
27919232,https://www.goodreads.com/book/show/27919232,2.69,147.0,51.0,ok,10 (6%),10.0,6.0,24 (16%),24.0,16.0,45 (30%),45.0,30.0,47 (31%),47.0,31.0,21 (14%),21.0,14.0,Autonomous,"Marino, Andy",0.2,-0.08,,False,2.167317334748176,Good,Young Adult Fiction,3,1
35297272,https://www.goodreads.com/book/show/35297272,3.62,46446.0,7804.0,ok,"9,805 (21%)",9805.0,21.0,"17,027 (36%)",17027.0,36.0,"13,514 (29%)",13514.0,29.0,"4,557 (9%)",4557.0,9.0,"1,543 (3%)",1543.0,3.0,Emergency Contact,"Choi, Mary H. K.",0.24,0.18,,False,4.666948317840324,Good,"Romance, Young Adult, Contemporary, Fiction, New Adult, Audiobook, Realistic Fiction",13,6
4736504,https://www.goodreads.com/book/show/4736504,4.18,2318.0,77.0,ok,"1,199 (51%)",1199.0,51.0,551 (23%),551.0,23.0,405 (17%),405.0,17.0,109 (4%),109.0,4.0,54 (2%),54.0,2.0,Flirtin' with the Monster: Your Favorite Authors on Ellen Hopkins' Crank and Glass,"Hopkins, Ellen",0.53,0.49,,False,3.3651134316275773,Good,"Nonfiction, Poetry, Short Stories, Teen, Realistic Fiction, Contemporary, High School",2,1
43448,https://www.goodreads.com/book/show/43448,3.85,239147.0,15182.0,ok,"79,861 (33%)",79861.0,33.0,"78,329 (32%)",78329.0,32.0,"55,274 (23%)",55274.0,23.0,"17,774 (7%)",17774.0,7.0,"7,909 (3%)",7909.0,3.0,Flowers in the Attic,"Andrews, V. C.",0.36,0.3,,False,5.378664937197874,Good,"Fiction, Horror, Young Adult, Classics, Mystery, Gothic, Romance",12,3
317929,https://www.goodreads.com/book/show/317929,3.5,829.0,117.0,ok,178 (21%),178.0,21.0,238 (28%),238.0,28.0,270 (32%),270.0,32.0,105 (12%),105.0,12.0,38 (4%),38.0,4.0,Friction,"Frank, E. R.",0.25,0.17,,False,2.9185545305502734,Good,"Young Adult, Realistic Fiction, Abuse, Contemporary, Fiction, Teen, Coming Of Age",6,2
2865,https://www.goodreads.com/book/show/2865,3.93,782600.0,14115.0,ok,"258,131 (32%)",258131.0,32.0,"291,559 (37%)",291559.0,37.0,"174,182 (22%)",174182.0,22.0,"39,434 (5%)",39434.0,5.0,"19,294 (2%)",19294.0,2.0,Girl with a Pearl Earring,"Chevalier, Tracy",0.34,0.3,,False,5.893539843564661,Good,"Historical Fiction, Fiction, Classics, Historical, Art, Romance, Adult",2,1
6318035,https://www.goodreads.com/book/show/6318035,3.82,2107.0,245.0,ok,672 (31%),672.0,31.0,670 (31%),670.0,31.0,533 (25%),533.0,25.0,177 (8%),177.0,8.0,55 (2%),55.0,2.0,Goth Girl Rising,Lyga Barry,0.33,0.29,,False,3.3236645356081,Good,Emotional problems,1,1
25014114,https://www.goodreads.com/book/show/25014114,3.91,79408.0,11093.0,ok,"26,286 (33%)",26286.0,33.0,"28,436 (35%)",28436.0,35.0,"17,620 (22%)",17620.0,22.0,"5,213 (6%)",5213.0,6.0,"1,853 (2%)",1853.0,2.0,History is All You Left Me,"Silvera, Adam",0.35,0.31,,False,4.899864257853248,Good,"Young Adult, Contemporary, LGBT, Romance, Queer, Fiction, Mental Health",1,1
28648863,https://www.goodreads.com/book/show/28648863,4.15,17115.0,2830.0,ok,"7,087 (41%)",7087.0,41.0,"6,524 (38%)",6524.0,38.0,"2,721 (15%)",2721.0,15.0,594 (3%),594.0,3.0,189 (1%),189.0,1.0,Juliet Takes A Breath,"Rivera, Gabby",0.42,0.4,,False,4.2333769034738955,Good,"LGBT, Young Adult, Fiction, Queer, Contemporary, Feminism, Lesbian",1,1
44900349,https://www.goodreads.com/book/show/44900349,4.16,2426.0,487.0,ok,933 (38%),933.0,38.0,"1,043 (42%)",1043.0,42.0,381 (15%),381.0,15.0,53 (2%),53.0,2.0,16 (<1%),,,Music From Another World,"Talley, Robin",0.38,0.38,,False,3.3848907965305544,Good,"Historical Fiction, LGBT, Young Adult, Romance, Lesbian, Historical, Queer",2,1
30653001,https://www.goodreads.com/book/show/30653001,4.59,21577.0,892.0,ok,"14,906 (69%)",14906.0,69.0,"4,904 (22%)",4904.0,22.0,"1,467 (6%)",1467.0,6.0,192 (<1%),,,108 (<1%),,,"My Hero Academia: Origin, Vol. 5","Horikoshi, Kōhei",0.69,0.69,,False,4.333991061569507,Good,Comics & Graphic Novels,1,1
37004950,https://www.goodreads.com/book/show/37004950,3.23,662.0,218.0,ok,103 (15%),103.0,15.0,180 (27%),180.0,27.0,197 (29%),197.0,29.0,131 (19%),131.0,19.0,51 (7%),51.0,7.0,Nightingale,"Lukavics, Amy",0.22,0.08,,False,2.8208579894397,Good,Young Adult Fiction,1,1
39662380,https://www.goodreads.com/book/show/39662380,3.91,79408.0,11093.0,ok,"26,286 (33%)",26286.0,33.0,"28,436 (35%)",28436.0,35.0,"17,620 (22%)",17620.0,22.0,"5,213 (6%)",5213.0,6.0,"1,853 (2%)",1853.0,2.0,Solo quedó nuestra historia,"Silvera, Adam",0.35,0.31,,False,4.899864257853248,Good,"Gay teenagers, Juvenile Fiction",3,1
1934870,https://www.goodreads.com/book/show/1934870,3.76,41.0,9.0,ok,11 (26%),11.0,26.0,13 (31%),13.0,31.0,13 (31%),13.0,31.0,4 (9%),4.0,9.0,0 (0%),0.0,0.0,The Little Black Book for Girlz: A Book on Healthy Sexuality,St. Stephen's Community House,0.26,0.26,,False,1.6127838567197355,Low Ratings,Family & Relationships,2,2
28111709,https://www.goodreads.com/book/show/28111709,3.72,91329.0,2610.0,ok,"25,475 (27%)",25475.0,27.0,"28,162 (30%)",28162.0,30.0,"26,630 (29%)",26630.0,29.0,"8,558 (9%)",8558.0,9.0,"2,504 (2%)",2504.0,2.0,The Regulators,"King, Stephen",0.29,0.25,,False,4.960608702399255,Good,Fiction,3,1
235649077,https://www.goodreads.com/book/show/235649077,3.67,152181.0,16756.0,ok,"40,754 (26%)",40754.0,26.0,"49,061 (32%)",49061.0,32.0,"40,510 (26%)",40510.0,26.0,"15,851 (10%)",15851.0,10.0,"6,005 (3%)",6005.0,3.0,This is Where it Ends,"Nijkamp, Marieke",0.29,0.23,,False,5.18236043357617,Good,Young Adult Fiction,2,1
43562313,https://www.goodreads.com/book/show/43562313,3.94,31276.0,5823.0,ok,"9,258 (29%)",9258.0,29.0,"13,390 (42%)",13390.0,42.0,"6,556 (20%)",6556.0,20.0,"1,659 (5%)",1659.0,5.0,413 (1%),413.0,1.0,Yolk,"Choi, Mary H. K.",0.3,0.28,,False,4.495211204457828,Good,"Fiction, Contemporary, Young Adult, Mental Health, Romance, Audiobook, New Adult",20,7
13328412,https://www.goodreads.com/book/show/13328412,4.42,1023986.0,31560.0,ok,"559,220 (54%)",559220.0,54.0,"358,556 (35%)",358556.0,35.0,"89,331 (8%)",89331.0,8.0,"12,260 (1%)",12260.0,1.0,"4,619 (<1%)",,,Choque de Reyes,"Martin, George R. R.",0.54,0.54,,False,6.010294018979352,Good,"Juvenile Nonfiction, Fiction, Epic literature, American",1,1
281417,https://www.goodreads.com/book/show/281417,3.8,2290.0,195.0,ok,641 (27%),641.0,27.0,774 (33%),774.0,33.0,682 (29%),682.0,29.0,156 (6%),156.0,6.0,37 (1%),37.0,1.0,Black As He's Painted,"Marsh, Ngaio",0.28,0.26,,False,3.359835482339888,Good,Fiction,1,1
18774020,https://www.goodreads.com/book/show/18774020,3.24,20451.0,3066.0,ok,"2,160 (10%)",2160.0,10.0,"6,077 (29%)",6077.0,29.0,"7,839 (38%)",7839.0,38.0,"3,284 (16%)",3284.0,16.0,"1,091 (5%)",1091.0,5.0,California,"Lepucki, Edan",0.15,0.05,,False,4.310714548718119,Good,Fiction,1,1
57815107,https://www.goodreads.com/book/show/57815107,4.08,317052.0,24076.0,ok,"129,755 (40%)",129755.0,40.0,"110,025 (34%)",110025.0,34.0,"57,377 (18%)",57377.0,18.0,"14,161 (4%)",14161.0,4.0,"5,734 (1%)",5734.0,1.0,The War of Two Queens,"Armentrout, Jennifer L.",0.41,0.39,,False,5.501130497110504,Good,"Fiction, Young Adult Fiction",1,1
127391549,https://www.goodreads.com/book/show/127391549,3.79,42974.0,2304.0,ok,"13,160 (30%)",13160.0,30.0,"13,937 (32%)",13937.0,32.0,"10,894 (25%)",10894.0,25.0,"3,595 (8%)",3595.0,8.0,"1,388 (3%)",1388.0,3.0,The Taking,"Koontz, Dean R.",0.33,0.27,,False,4.633205779494404,Good,"Horror, Fiction, Thriller, Science Fiction, Suspense, Mystery, Fantasy",1,1
61418402,https://www.goodreads.com/book/show/61418402,4.23,6071.0,986.0,ok,"2,553 (42%)",2553.0,42.0,"2,553 (42%)",2553.0,42.0,802 (13%),802.0,13.0,132 (2%),132.0,2.0,31 (<1%),,,Accountable: The True Story of a Racist Social Media Account and the Teenagers Whose Lives it Changed,"Slater, Dashka",0.42,0.42,,False,3.7832602328729488,Good,Young Adult Nonfiction,2,2
58615563,https://www.goodreads.com/book/show/58615563,3.92,295.0,51.0,ok,82 (27%),82.0,27.0,129 (43%),129.0,43.0,65 (22%),65.0,22.0,15 (5%),15.0,5.0,4 (1%),4.0,1.0,Adrift,"Guerrero, Tanya",0.28,0.26,,False,2.469822015978163,Good,Juvenile Fiction,1,1
195888819,https://www.goodreads.com/book/show/195888819,4.59,3799.0,722.0,ok,"2,563 (67%)",2563.0,67.0,"1,002 (26%)",1002.0,26.0,184 (4%),184.0,4.0,28 (<1%),,,22 (<1%),,,"And Then, Boom!","Fipps, Lisa",0.67,0.67,,False,3.5796692935547205,Good,Juvenile Fiction,1,1
136351057,https://www.goodreads.com/book/show/136351057,4.25,310.0,67.0,ok,146 (47%),146.0,47.0,111 (35%),111.0,35.0,42 (13%),42.0,13.0,6 (1%),6.0,1.0,5 (1%),5.0,1.0,Barracoon: Adapted for Young Readers,"Hurston, Zora Neale",0.48,0.46,,False,2.4913616938342726,Good,Juvenile Nonfiction,1,1
176443368,https://www.goodreads.com/book/show/176443368,4.1,871.0,171.0,ok,292 (33%),292.0,33.0,411 (47%),411.0,47.0,139 (15%),139.0,15.0,25 (2%),25.0,2.0,4 (<1%),,,Deep Water,"Sumner, Jamie",0.33,0.33,,False,2.9400181550076634,Good,"Juvenile Fiction, Hydrology",1,1
22284,https://www.goodreads.com/book/show/22284,3.65,81105.0,3026.0,ok,"18,189 (22%)",18189.0,22.0,"28,345 (34%)",28345.0,34.0,"24,835 (30%)",24835.0,30.0,"7,599 (9%)",7599.0,9.0,"2,137 (2%)",2137.0,2.0,Diary,"Palahniuk, Chuck",0.24,0.2,,False,4.909047628631306,Good,"Fiction, Horror, Contemporary, Thriller, Novels, Mystery, American",1,1
55541407,https://www.goodreads.com/book/show/55541407,4.25,425.0,126.0,ok,196 (46%),196.0,46.0,155 (36%),155.0,36.0,60 (14%),60.0,14.0,11 (2%),11.0,2.0,3 (<1%),,,Hear Me,"O'Malley Cerra, Kerry",0.46,0.46,,False,2.6283889300503116,Good,Juvenile Fiction,1,1
58163724,https://www.goodreads.com/book/show/58163724,3.65,2631.0,679.0,ok,457 (17%),457.0,17.0,"1,099 (41%)",1099.0,41.0,816 (31%),816.0,31.0,209 (7%),209.0,7.0,50 (1%),50.0,1.0,In Nightfall,"Young, Suzanne",0.18,0.16,,False,3.420120848085703,Good,"Young Adult Fiction, Children's stories",1,1
63259899,https://www.goodreads.com/book/show/63259899,2.0,,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,1 (100%),1.0,100.0,0 (0%),0.0,0.0,It Ends with Us,"Hoover, Colleen",0.0,0.0,,False,,Good,"Romance, Fiction, Contemporary, New Adult, Contemporary Romance, Audiobook, Adult",2,2
57693426,https://www.goodreads.com/book/show/57693426,4.02,629.0,177.0,ok,220 (34%),220.0,34.0,246 (39%),246.0,39.0,128 (20%),128.0,20.0,24 (3%),24.0,3.0,11 (1%),11.0,1.0,Kelcie Murphy and the Academy for the Unbreakable Arts,"Lewis, Erika",0.35,0.33,,False,2.798650645445269,Good,Juvenile Fiction,1,1
194803808,https://www.goodreads.com/book/show/194803808,3.75,2649.0,632.0,ok,464 (17%),464.0,17.0,"1,230 (46%)",1230.0,46.0,799 (30%),799.0,30.0,137 (5%),137.0,5.0,19 (<1%),,,Kill Her Twice,"Lee, Stacey",0.17,0.17,,False,3.423081958297231,Good,"Young Adult Fiction, Fiction, Murderers",1,1
176443490,https://www.goodreads.com/book/show/176443490,4.16,89.0,18.0,ok,40 (44%),40.0,44.0,30 (33%),30.0,33.0,14 (15%),14.0,15.0,3 (3%),3.0,3.0,2 (2%),2.0,2.0,Maple's Theory of Fun,"McMillan, Kate",0.46,0.42,,False,1.9493900066449128,Low Ratings,Juvenile Fiction,1,1
198222486,https://www.goodreads.com/book/show/198222486,4.14,2271.0,422.0,ok,824 (36%),824.0,36.0,"1,015 (44%)",1015.0,44.0,367 (16%),367.0,16.0,48 (2%),48.0,2.0,17 (<1%),,,Max in the House of Spies: A Tale of World War II,"Gidwitz, Adam",0.36,0.36,,False,3.3562171342197353,Good,"Juvenile Fiction, Berlin (Germany)",1,1
