book_title,ban_date,avg_search_before,avg_search_after,max_search_before,max_search_after,min_search_before,min_search_after,percent_change,absolute_change,volatility,data_collected,collection_successful,state,error
Sparkle Boy,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:38:00,True,Texas,
Infinity Son (Infinity Cycle Series),2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:38:05,True,Texas,
The 57 Bus: A True Story of Two Teenagers and the Crime That Changed Their Lives,2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:38:10,True,Texas,
Lawn Boy,2021-12-01,23.47,25.87,100.0,100.0,0.0,0.0,10.23,2.4,18.38,2026-02-05 22:38:15,True,Texas,
The Love Interest,2021-12-01,58.26,65.99,100.0,100.0,0.0,32.0,13.27,7.73,20.17,2026-02-05 22:38:20,True,Texas,
Girl Made of Stars,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:38:31,True,Texas,
The Bridge,2021-12-01,73.59,60.99,100.0,100.0,57.0,44.0,-17.12,-12.6,11.17,2026-02-05 22:38:36,True,Texas,
"Sex, Puberty, and All That Stuff: A Guide to Growing Up",2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:38:41,True,Texas,
The Abortion Debate (Essential Viewpoints),2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:38:46,True,Texas,
"Hear Us Out!: Lesbian and Gay Stories of Struggle, Progress, and Hope, 1950 to the Present",2021-12-01,2.21,0.0,100.0,0.0,0.0,0.0,-100.0,-2.21,14.67,2026-02-05 22:38:51,True,Texas,
Reverie,2021-12-01,76.79,62.41,100.0,100.0,49.0,39.0,-18.72,-14.38,12.84,2026-02-05 22:39:01,True,Texas,
The Five Stages of Andrew Brawley,2021-12-01,0.0,2.63,0.0,100.0,0.0,0.0,inf,2.63,14.44,2026-02-05 22:39:17,True,Texas,
Gender Queer: A Memoir,2021-12-01,1.11,1.11,100.0,100.0,0.0,0.0,0.0,0.0,10.48,2026-02-05 22:39:26,True,Illinois,
The Truth Is,2021-12-01,76.66,41.03,100.0,100.0,48.0,19.0,-46.47,-35.62,21.5,2026-02-05 22:39:32,True,Texas,
Fancy White Trash,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:39:37,True,Texas,
My Girlfriend's Pregnant!: A Teen’s Guide to Becoming a Dad,2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:39:42,True,Texas,
Archenemy,2021-12-01,5.6,4.29,100.0,100.0,0.0,0.0,-23.41,-1.31,15.45,2026-02-05 22:39:47,True,Texas,
A Love Story Starring My Dead Best Friend,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:39:52,True,Texas,
Remake (Remake Series),2021-12-01,4.88,5.93,100.0,100.0,0.0,0.0,21.64,1.06,20.48,2026-02-05 22:39:57,True,Texas,
Gracefully Grayson,2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:40:02,True,Texas,
If You Could Be Mine,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:40:07,True,Texas,
After,2021-12-01,93.61,79.49,100.0,100.0,79.0,65.0,-15.09,-14.12,9.1,2026-02-05 22:40:12,True,Texas,
Equal Rights,2021-12-01,61.74,31.54,100.0,100.0,20.0,0.0,-48.91,-30.2,24.23,2026-02-05 22:40:17,True,Texas,
Cemetery Boys,2021-12-01,0.0,3.96,0.0,100.0,0.0,0.0,inf,3.96,18.64,2026-02-05 22:40:28,True,Texas,
Simon vs. the Homo Sapiens Agenda (Simonverse Series),2021-12-01,1.11,1.11,100.0,100.0,0.0,0.0,0.0,0.0,10.48,2026-02-05 22:40:33,True,Texas,
A Line in the Dark,2021-12-01,6.14,7.86,100.0,100.0,0.0,0.0,27.85,1.71,22.88,2026-02-05 22:40:38,True,Texas,
Freaks and Revelations,2021-12-01,1.11,1.11,100.0,100.0,0.0,0.0,0.0,0.0,10.48,2026-02-05 22:40:53,True,Texas,
Teen Pregnancy,2021-12-01,62.97,53.7,100.0,100.0,0.0,0.0,-14.72,-9.27,20.62,2026-02-05 22:40:58,True,Texas,
One Half from the East,2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:41:03,True,Texas,
Empress of the World (Battle Hall Davies Series),2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:41:13,True,Texas,
The Music of What Happens,2021-12-01,1.11,3.98,100.0,100.0,0.0,0.0,258.0,2.87,15.13,2026-02-05 22:41:18,True,Texas,
Jacob's New Dress,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:41:29,True,Texas,
Pet,2021-12-01,81.81,81.22,100.0,100.0,72.0,63.0,-0.72,-0.59,7.17,2026-02-05 22:41:35,True,Texas,
"Gay Issues and Politics: Marriage, the Military, & Work Place Discrimination",2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:41:40,True,Texas,
We March,2021-12-01,35.52,16.69,100.0,100.0,0.0,0.0,-53.02,-18.83,30.55,2026-02-05 22:42:01,True,Texas,
Wide Awake,2021-12-01,60.5,51.37,100.0,100.0,0.0,26.0,-15.1,-9.13,14.72,2026-02-05 22:42:06,True,Texas,
They Both Die at the End,2021-12-01,57.17,58.2,100.0,100.0,32.0,25.0,1.81,1.03,14.83,2026-02-05 22:42:11,True,Texas,
Odd One Out,2021-12-01,4.97,12.16,100.0,100.0,0.0,0.0,144.74,7.19,24.15,2026-02-05 22:42:16,True,Texas,
Being Jazz: My Life as a (Transgender) Teen,2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:42:21,True,Texas,
The Great American Whatever,2021-12-01,0.0,1.93,0.0,100.0,0.0,0.0,inf,1.93,12.97,2026-02-05 22:42:26,True,Texas,
Juliet Takes a Breath,2021-12-01,1.11,2.39,100.0,100.0,0.0,0.0,115.0,1.28,12.05,2026-02-05 22:42:31,True,Texas,
Forget This Ever Happened,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:42:36,True,Texas,
The Handmaid's Tale: The Graphic Novel,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:42:41,True,Texas,
With Or Without You,2021-12-01,74.28,51.9,100.0,100.0,41.0,12.0,-30.13,-22.38,18.96,2026-02-05 22:43:11,True,Texas,
Notes from the Blender,2021-12-01,1.11,2.06,100.0,100.0,0.0,0.0,85.0,0.94,12.2,2026-02-05 22:43:16,True,Texas,
How to Be Bad,2021-12-01,77.11,55.52,100.0,100.0,51.0,29.0,-28.0,-21.59,16.34,2026-02-05 22:43:22,True,Wisconsin,
"Ziggy, Stardust and Me",2021-12-01,0.0,3.21,0.0,100.0,0.0,0.0,inf,3.21,17.31,2026-02-05 22:43:32,True,Texas,
"Bioethics: Who Lives, Who Dies, And Who Decides?",2021-12-01,1.11,1.11,100.0,100.0,0.0,0.0,0.0,0.0,10.48,2026-02-05 22:43:37,True,Texas,
Cradle and All,2021-12-01,1.11,1.11,100.0,100.0,0.0,0.0,0.0,0.0,10.48,2026-02-05 22:43:42,True,Texas,
Reluctantly Alice (Alice Series),2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:43:47,True,Texas,
The Pants Project,2021-12-01,1.11,2.19,100.0,100.0,0.0,0.0,97.0,1.08,12.68,2026-02-05 22:43:52,True,Texas,
Stick,2021-12-01,74.63,83.81,100.0,100.0,65.0,68.0,12.3,9.18,9.08,2026-02-05 22:43:58,True,Texas,
The Glass Castle,2021-12-01,63.87,46.3,100.0,100.0,0.0,0.0,-27.51,-17.57,21.91,2026-02-05 22:44:08,True,Wisconsin,
"#Hockey (Check, Please! Series)",2021-12-01,1.11,0.0,100.0,0.0,0.0,0.0,-100.0,-1.11,10.48,2026-02-05 22:44:13,True,Georgia,
The Way Back,2021-12-01,65.13,43.0,100.0,100.0,45.0,25.0,-33.98,-22.13,14.71,2026-02-05 22:44:19,True,Texas,
This Is Your Time,2021-12-01,64.46,48.59,100.0,100.0,19.0,10.0,-24.62,-15.87,21.62,2026-02-05 22:44:29,True,Texas,
The Best Man,2021-12-01,78.73,70.37,100.0,100.0,61.0,52.0,-10.63,-8.37,9.45,2026-02-05 22:44:39,True,Texas,
Ivy Aberdeen's Letter to the World,2021-12-01,1.11,1.11,100.0,100.0,0.0,0.0,0.0,0.0,10.48,2026-02-05 22:44:45,True,Texas,
If I Was Your Girl,2021-12-01,2.83,3.68,100.0,100.0,0.0,0.0,29.8,0.84,16.42,2026-02-05 22:44:55,True,Texas,
All the Things We Do in the Dark,2021-12-01,0.0,1.11,0.0,100.0,0.0,0.0,inf,1.11,10.48,2026-02-05 22:45:00,True,Texas,
